"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TPV","TPC","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAPG5_B","TRAPG5_N","APG5_MD","APG5_DP","TRAC","TRSAC","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPRE_RA","POPRE_RE","TFG","TMG","RMM","TMM","TMM_P","TMN","TMN_P","TMN_T","TMI"
2015,"MUNICIPIO","2911501",8082,8357,4235,4122,2222,4461,1674,1103,2175,844,NA,0.576,NA,NA,105,0,89,1,25,28,24,21,4,2,0,0,104,20,24,30,24.64,6.39,3,13,29,44,3,6,2,11,0,85,1,52,52,40,65,104,0,0,2,0,7,81,10,9,81,10,38,39,40,39.01,2.91,1,40,13,6,36,90,15,67,37,99,2,1,12,19,35,11,12,2,0,0,1,7,104,0,1,0,0,52,53,2,11,0,85,1,8,91,6,2910,3190,3535,3214.28,524.55,12,70,13,1,104,9.06,0.72,0,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.755,NA,48.2758620689655,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2911600",21267,19818,9497,10321,5140,10917,3761,2582,5597,2142,NA,0.643,NA,NA,241,0,84,3,39,50,70,47,25,6,1,0,238,21,27,31,26.69,6.73,0,20,65,133,10,9,4,31,1,182,0,128,110,118,123,238,2,0,2,3,17,196,15,22,196,15,38,39,40,39.03,2.45,0,42,4,10,177,238,3,126,115,236,4,0,90,10,61,7,37,3,1,2,0,22,235,3,1,2,0,125,115,4,31,1,182,0,17,215,9,2950,3250,3550,3206.3,568.46,22,180,21,2,108,9.23,1.31,2,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.441,NA,43.058781490084,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2911659",8805,10412,5242,5170,2446,5410,2556,1189,2642,1339,NA,0.569,NA,NA,86,0,66,0,21,21,20,12,9,3,0,0,86,20,25,30.75,25.59,7.03,0,9,23,34,0,7,16,2,0,65,0,21,64,53,33,86,0,0,1,0,8,73,1,9,73,1,38,39,40,38.42,2.43,1,12,1,2,69,80,6,46,40,81,4,0,29,13,16,6,7,3,1,0,0,7,74,12,0,0,0,39,47,16,2,0,65,0,9,72,5,2977.5,3265,3437.5,3189.34,574.38,7,69,7,1,74,9.49,1.22,1,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.289,NA,32.551097653293,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2911709",85797,78833,38481,40352,18182,45166,15485,8935,23218,8199,NA,0.673,NA,NA,1273,0,1184,11,165,303,349,288,133,22,2,0,1262,22,27,31,26.86,6.29,5,69,312,659,48,169,183,115,1,962,2,200,1069,536,737,1248,25,0,4,16,134,1059,52,154,1059,52,38,39,40,38.56,2.25,19,203,79,119,811,80,1193,573,698,1201,48,4,286,153,246,143,219,18,27,24,4,131,1266,3,2,2,0,640,633,183,115,1,963,2,129,1080,64,2850,3165,3480,3139.63,551.65,92,1022,117,15,1196,9.5,0.93,12,1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.797,40.159,54.8281505728314,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2911808",22355,22165,11618,10547,6239,10987,4939,2992,5193,2362,NA,0.558,NA,NA,238,0,215,4,63,72,50,31,13,4,1,0,234,19,23,28,24.16,6.43,6,31,93,90,5,5,18,26,1,184,0,107,127,90,148,238,0,0,0,0,28,185,19,28,185,19,38,39,40,38.89,2.01,1,80,12,20,113,99,139,163,75,219,6,3,55,15,70,14,33,1,5,0,3,27,234,0,4,0,0,128,110,19,26,1,189,0,13,208,16,3000,3250,3550,3263.12,463.13,17,181,26,6,229,9.35,1.07,2,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.553,1.089,45.8309262468708,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2911857",13762,13192,6666,6526,3548,6940,2704,1743,3427,1356,NA,0.563,NA,NA,108,0,72,3,23,22,24,26,6,4,0,0,105,20,26,31,25.67,7.07,3,13,42,37,2,3,14,2,1,79,0,68,36,52,56,106,2,0,0,2,7,76,10,9,76,10,38,40,40,39.06,2.32,0,25,5,7,62,107,1,72,36,104,4,0,26,10,32,2,10,2,2,2,0,9,107,0,1,0,0,67,41,14,2,1,79,0,5,94,9,2987.5,3300,3696.25,3301.29,516.01,6,73,14,0,94,9.12,0.73,1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.173,NA,31.5144441202218,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2911907",26178,25736,12631,13105,7436,13004,5296,3711,6529,2865,NA,0.574,NA,NA,410,0,397,4,96,118,84,77,22,8,1,0,406,20,24,30,24.74,6.66,0,42,137,205,4,14,25,42,1,338,0,290,116,159,251,406,4,0,0,1,38,343,21,39,343,21,38,39,40,38.91,1.82,0,156,25,30,189,49,361,237,173,390,14,6,111,26,132,16,60,6,8,4,6,36,408,1,1,0,0,193,217,25,42,1,338,0,20,353,37,3000,3300,3650,3320.5,543.02,23,303,75,9,400,9.31,0.97,1,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.056,NA,62.7967529483841,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2912004",10502,10062,5097,4965,2138,5477,2447,1049,2681,1235,NA,0.611,NA,NA,123,0,109,1,12,27,35,27,14,5,2,0,122,23,28,32.5,28.04,6.86,0,11,28,58,2,14,21,11,0,88,0,14,106,52,71,123,0,0,0,0,10,104,6,10,104,6,38,39,40,38.85,1.8,2,17,1,1,98,33,90,70,53,118,3,1,31,12,32,13,18,1,2,0,1,9,123,0,0,0,0,57,66,21,11,0,88,0,9,104,10,2945,3280,3576,3261.8,520.81,9,96,13,0,123,9.75,0.55,1,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.669,NA,45.8784035807534,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2912103",24029,24272,11888,12384,6265,11984,6023,3098,6159,3127,NA,0.625,NA,NA,302,0,291,3,59,97,72,50,17,3,1,0,299,20,24,29,24.83,6.26,1,24,113,129,11,21,12,18,0,266,1,192,107,117,185,300,2,1,0,9,42,225,22,52,225,22,38,39,39,38.21,2.88,2,82,39,37,133,292,10,168,134,296,6,0,24,74,33,74,37,1,5,2,0,50,299,0,1,2,0,165,137,12,18,0,266,1,37,243,21,2845,3174,3460,3134.43,612.84,26,216,40,4,295,8.8,0.69,2,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.029,NA,49.0339340802078,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2912202",19548,17282,8754,8528,5304,9901,2077,2612,4862,1054,NA,0.591,NA,NA,315,0,287,9,75,81,76,47,20,7,0,0,306,19,24,29,24.75,6.69,1,76,112,110,3,12,10,3,0,295,0,157,154,128,187,302,12,0,2,3,26,268,13,31,268,13,38,39,40,38.66,2.24,2,114,15,27,141,313,2,222,93,305,9,0,23,78,41,97,30,2,5,12,0,23,312,1,1,1,0,159,156,10,3,0,295,0,39,265,11,2852.5,3140,3400,3095.36,548.9,28,245,23,6,296,8.96,1.02,2,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.572,NA,64.7881530234471,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2912301",16696,15785,8063,7722,4007,8248,3530,1935,3999,1788,NA,0.584,NA,NA,154,0,149,0,38,48,36,19,8,5,0,0,154,20,23.5,29,24.5,6.62,1,25,64,50,5,5,17,9,0,125,1,76,77,48,106,152,2,0,0,4,11,125,13,15,125,13,38,39,40,38.86,2.35,1,57,17,14,63,65,89,119,35,150,4,0,18,23,48,27,20,2,0,2,0,13,153,0,1,0,0,77,77,17,9,0,125,1,10,123,21,3000,3281.5,3657.5,3299.49,585.01,6,117,27,3,151,8.95,0.81,0,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.299,NA,38.5096274068517,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2912400",18674,17008,8758,8250,4453,9027,3528,2198,4299,1753,NA,0.616,NA,NA,234,0,231,6,53,56,54,47,12,5,1,0,228,19.25,25,30,25,6.74,4,18,67,132,3,10,45,18,1,168,0,117,117,83,151,231,3,0,1,2,16,194,20,19,194,20,38,39,40,38.88,2.15,0,50,10,14,156,52,182,129,105,226,7,0,65,13,81,6,41,1,5,3,0,17,223,9,2,0,0,115,119,45,18,1,168,0,12,203,19,3062.5,3300,3587.5,3305.22,494.11,7,193,25,3,231,8.95,0.88,2,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.725,NA,54.4312630844382,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2912509",15296,14171,7048,7123,3556,7495,3120,1715,3737,1671,NA,0.584,NA,NA,147,0,57,0,27,45,31,31,10,2,1,0,147,21,25,31,25.76,6.52,1,18,25,87,6,5,49,11,0,85,0,35,107,69,78,143,2,0,0,1,21,103,15,22,103,15,38,39,40,38.68,2.54,0,38,12,6,74,116,31,79,68,140,5,0,43,9,32,5,23,2,1,2,0,20,114,33,0,0,0,72,75,49,11,0,85,0,6,129,12,3015,3270,3615,3296.97,515.52,5,106,22,2,66,9.12,1.19,1,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.256,NA,39.3363660690393,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2912608",5158,4866,2529,2337,1408,2376,1082,674,1132,531,NA,0.511,NA,NA,60,0,48,0,17,13,9,11,7,2,1,0,60,19,25,32.25,26.28,7.91,1,11,26,16,2,4,3,3,0,54,0,45,15,17,43,59,1,0,0,1,7,42,0,8,42,0,38,39,40,38.56,2.22,0,20,6,9,23,60,0,41,19,59,1,0,7,6,19,5,4,0,1,1,0,7,60,0,0,0,0,33,27,3,3,0,54,0,2,56,2,3000,3250,3562.5,3238.92,492.02,3,40,6,3,55,9.41,1.36,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.358,NA,53.0035335689046,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2912707",24180,22598,11534,11064,7460,11030,4108,3650,5472,1942,NA,0.558,NA,NA,389,0,336,10,124,118,72,37,23,5,0,0,379,18,22,27,23.16,6.29,7,61,131,133,8,8,13,108,1,247,0,145,213,146,243,377,8,0,1,4,38,298,33,43,298,33,38,39,40,38.94,2.34,7,151,25,48,120,209,180,286,98,366,12,0,53,67,116,39,38,4,8,8,0,33,385,2,2,0,0,196,193,13,110,1,247,0,33,328,28,2920,3260,3576,3232.96,571.66,31,273,49,7,376,8.8,1.01,4,374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.815,NA,71.0891812865497,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2912806",8735,7956,4098,3858,2070,4121,1765,999,2014,845,NA,0.614,NA,NA,116,0,112,1,26,26,38,14,9,0,1,1,114,20,25,29,25.28,6.56,1,13,31,59,2,9,21,17,0,77,0,30,85,35,81,115,0,0,1,4,10,96,5,15,96,5,38,39,40,38.43,2.48,0,20,17,25,51,62,54,79,36,112,3,0,14,13,37,13,20,2,1,0,0,15,116,0,0,0,0,57,59,21,17,0,77,0,14,95,7,2938.75,3220,3405,3134.44,581.93,11,92,11,1,115,9.17,1.09,1,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.418,NA,57.59682224429,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2912905",17947,18943,9440,9503,4889,9784,4270,2342,4953,2208,NA,0.576,NA,NA,316,0,248,7,76,76,90,44,18,5,0,0,309,19,24,29,24.51,6.53,1,40,124,112,7,12,4,17,0,277,0,107,179,131,185,302,11,1,4,0,33,248,16,38,248,16,38,39,40,38.49,2.77,0,102,21,39,131,165,151,170,145,295,7,1,75,19,92,13,40,4,3,11,1,30,316,0,0,0,0,156,160,4,17,0,277,0,20,271,25,2987.5,3295,3600,3261.36,568.2,12,226,42,7,309,9.58,1.04,2,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.789,NA,63.7997173430244,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2913002",16699,15508,7695,7813,3771,7965,3772,1825,3961,2027,NA,0.585,NA,NA,186,0,152,1,36,39,52,31,18,7,1,1,184,21,26,31,26.44,7.29,0,17,45,108,2,11,18,5,0,161,0,63,118,75,111,182,2,0,2,5,9,149,4,16,149,4,38,39,40,38.31,2.68,0,38,18,21,87,33,153,79,106,76,52,53,24,5,31,2,8,22,28,2,53,5,174,10,1,1,0,86,100,18,5,0,161,0,11,164,10,2900,3200,3500,3197.42,532.99,11,130,22,6,176,8.25,1.05,1,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.638,1.461,46.9578389295632,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2913101",18727,17840,9058,8782,4741,9335,3764,2309,4554,1919,NA,0.602,NA,NA,219,0,205,4,61,45,51,34,18,5,1,0,215,19,24,30,25.04,6.99,1,15,69,118,1,12,48,24,0,142,0,63,148,92,127,217,2,1,0,2,30,173,12,33,173,12,38,39,40,38.7,2.53,1,62,9,14,119,89,130,145,73,213,6,0,55,15,71,15,22,3,2,2,0,33,215,4,0,0,0,118,101,48,24,0,142,0,13,177,29,3065,3496,3800,3422.47,572.88,9,146,55,3,216,9.25,0.76,2,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.455,NA,48.0895915678524,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2913200",27655,25424,12802,12622,7019,13674,4731,3371,6764,2487,NA,0.636,NA,NA,465,0,368,10,117,107,98,86,40,6,1,0,455,19,24,30,24.98,6.77,2,38,137,251,4,27,27,15,1,380,1,74,376,161,304,458,4,0,1,6,38,379,29,45,379,29,38,39,40,38.82,2.2,0,111,12,13,320,53,412,339,126,440,18,1,95,39,170,29,48,5,13,4,1,41,450,11,2,2,0,226,239,27,15,1,380,1,37,407,21,2930,3220,3500,3184.57,540.26,43,351,49,8,438,8.7,0.74,8,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.471,17.996,68.7463039621526,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2913309",6311,5255,2588,2667,1279,2806,1170,609,1440,618,NA,0.631,NA,NA,70,0,43,0,13,14,17,15,9,2,0,0,70,22.25,26.5,33,27.2,6.55,0,6,16,36,0,3,3,8,0,43,0,39,27,32,38,70,0,1,1,0,3,54,2,5,54,2,38,39,40,38.38,3.43,0,9,9,3,34,61,9,37,33,60,3,0,13,6,13,10,6,1,2,0,0,4,64,6,0,0,0,37,33,3,8,0,43,0,6,60,4,2752.5,3113,3510.5,3081.19,644.43,6,47,7,1,59,9.37,1.28,0,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.001,NA,48.6111111111111,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2913408",16225,15205,7643,7562,3583,8352,3270,1748,4130,1684,NA,0.614,NA,NA,213,0,184,2,27,67,44,47,23,3,0,0,211,22,26,31,26.43,6.18,1,15,40,116,10,22,53,38,2,112,0,22,166,77,136,206,7,0,1,3,26,163,17,30,163,17,38,39,40,38.53,2.46,0,50,19,11,114,89,124,119,94,204,6,0,35,28,61,23,28,1,2,7,0,22,211,1,0,1,0,108,105,53,38,2,112,0,18,188,7,2870,3175,3490,3155.54,527.84,18,153,23,0,208,9.67,0.54,2,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5738498789346,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2913457",14395,13343,7042,6301,4428,6950,1965,2141,3277,883,NA,0.574,NA,NA,209,0,183,5,51,57,42,35,12,7,0,0,204,19,23,30,24.52,6.71,4,25,76,93,5,5,11,50,0,139,1,93,112,85,124,203,6,0,0,5,20,162,18,25,162,18,38,39,40,38.8,2.53,1,53,25,25,89,89,120,159,50,191,12,5,54,11,69,12,16,6,3,6,5,23,208,0,1,0,0,92,117,11,50,0,139,1,22,169,18,2990,3250,3510,3226.16,566.26,13,153,27,5,195,9.13,1.08,1,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.462,NA,63.7778455904791,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2913507",27787,25705,13123,12582,6939,13076,5690,3442,6326,2814,NA,0.552,NA,NA,332,0,279,8,83,80,76,57,22,6,0,0,324,19,24,30,24.79,6.71,2,55,106,115,3,9,51,36,0,235,0,122,203,128,204,322,6,0,0,4,24,228,40,28,228,40,38,39,40,39.19,2.36,0,92,49,34,117,11,321,240,86,308,9,3,58,38,93,27,37,4,5,6,3,23,325,1,6,0,0,175,157,51,36,0,235,0,22,282,28,2980,3337.5,3640,3295.27,537.26,15,202,54,5,320,9.77,1.04,2,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.614,1.889,52.4818210559595,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2913606",180213,184236,89440,94796,46427,101238,36571,23023,52412,19361,NA,0.69,NA,NA,2513,0,1662,35,522,705,567,416,223,41,3,0,2477,20,24,30,25.3,6.57,10,213,860,1061,135,221,80,144,8,2208,33,605,1885,976,1537,2446,64,2,13,24,230,2062,147,269,2062,147,38,39,40,38.74,2.36,63,754,471,313,823,201,2312,1246,1263,2418,87,1,796,32,794,27,455,27,40,64,1,237,2480,6,17,9,0,1337,1175,80,144,8,2208,33,186,2189,137,2930,3255,3550,3221.33,547.8,187,1884,286,29,1699,9.58,0.88,14,2474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.589,88.235,47.9470350301458,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2913705",40915,36306,18028,18278,10746,19083,6477,5361,9418,3499,NA,0.565,NA,NA,427,0,309,6,88,111,85,73,49,9,6,0,421,20,25,31,26,7.34,2,58,151,163,10,19,20,51,4,255,2,213,192,140,287,418,7,0,3,9,32,340,24,44,340,24,38,39,40,38.76,2.64,1,159,45,55,139,336,91,344,83,406,15,2,79,34,162,41,30,7,6,7,2,38,422,3,2,0,0,223,204,20,51,4,255,2,43,339,45,2982.5,3275,3650,3256.14,657.02,25,302,65,4,405,9.45,0.95,4,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.007,NA,45.3387131025695,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2913804",15521,15331,7586,7745,3949,8036,3346,1941,3983,1821,NA,0.55,NA,NA,147,0,50,1,18,35,52,29,9,1,2,0,146,23,26,30,26.58,6.11,1,14,44,70,0,3,3,10,0,67,0,92,45,76,71,147,0,0,2,1,6,114,2,9,114,2,39,39,40,38.81,2.55,0,26,8,4,52,123,24,97,50,141,3,0,39,16,26,11,20,2,1,0,0,9,144,0,3,0,0,68,79,3,10,0,67,0,10,128,9,2940,3222,3630,3259.31,554.69,9,99,16,1,101,9.32,0.72,0,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.775,NA,36.9068541300527,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2913903",47501,44390,21831,22559,11132,23850,9408,5441,12093,5025,NA,0.67,NA,NA,722,0,601,9,181,165,147,146,64,7,3,0,713,19,25,31,25.35,6.83,3,40,192,343,28,63,40,38,2,583,1,231,458,302,420,711,8,0,4,4,62,570,42,70,570,42,38,39,40,38.83,2.29,2,214,64,91,272,144,578,258,463,696,16,1,211,39,163,34,146,6,8,8,1,60,717,1,3,1,0,394,328,40,38,2,583,1,62,616,44,2925,3255,3593.75,3215.81,580.18,55,512,79,7,713,9.48,0.81,12,708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.501,2.645,59.7039609691557,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2914000",62095,59343,29076,30267,16018,30440,12885,7852,15410,7005,NA,0.549,NA,NA,807,0,741,11,176,195,177,139,87,20,2,0,796,20,25,31,25.85,7.02,10,123,264,279,13,22,18,33,1,716,0,303,379,357,450,793,12,0,4,6,51,709,28,61,709,28,38,39,40,38.83,2.07,6,176,200,115,268,110,697,540,264,787,15,1,247,70,268,55,75,5,8,12,1,53,796,8,3,0,0,396,410,18,33,1,716,0,60,715,32,2900,3200,3450,3161.74,514.4,70,642,63,13,769,9.62,0.97,8,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.194,3.426,52.3685918234912,NA,NA,NA,NA,NA,NA,NA,NA
